week,players,log_players
2020-01-06,7253,8.889170455363413
2020-01-13,7288,8.893984438939794
2020-01-20,7335,8.900412690577083
2020-01-27,7394,8.908424139496578
2020-02-03,7467,8.918248591035702
2020-02-10,7554,8.929832503272403
2020-02-17,7657,8.943375541113124
2020-02-24,7776,8.958797346140274
2020-03-02,7912,8.976135873302548
2020-03-09,8067,8.995536944936974
2020-03-16,8242,9.016998311898762
2020-03-23,8437,9.040382074165628
2020-03-30,8653,9.06566136060674
2020-04-06,8892,9.092907275084087
2020-04-13,9155,9.122055457108612
2020-04-20,9442,9.152923101106232
2020-04-27,9755,9.185535253057212
2020-05-04,10094,9.219696466900208
2020-05-11,10460,9.255313737618915
2020-05-18,10856,9.292473201514705
2020-05-25,11281,9.33087517360492
2020-06-01,11736,9.370416319822818
2020-06-08,12222,9.410992885454862
2020-06-15,12735,9.452109387413557
2020-06-22,13271,9.493336482437249
2020-06-29,13825,9.534233826390535
2020-07-06,14392,9.574427775630369
2020-07-13,14968,9.613669867953925
2020-07-20,15548,9.651687291972113
2020-07-27,16128,9.688312170871095
2020-08-03,16704,9.723403490682365
2020-08-10,17270,9.756726171140725
2020-08-17,17822,9.788188928172666
2020-08-24,18356,9.817711775514724
2020-08-31,18868,9.845222644404153
2020-09-07,19351,9.870499376709148
2020-09-14,19803,9.893588720356881
2020-09-21,20218,9.914328575714002
2020-09-28,20592,9.932657929835909
2020-10-05,20921,9.948508718183648
2020-10-12,21199,9.961709289736252
2020-10-19,21423,9.97222039021722
2020-10-26,21587,9.979846560634877
2020-11-02,21688,9.984514391178502
2020-11-09,21720,9.985988774047872
2020-11-16,21679,9.984099329028517
2020-11-23,21562,9.978687785099064
2020-11-30,21362,9.969368921649641
2020-12-07,21075,9.955842782870056
2020-12-14,20698,9.937792356228119
2020-12-21,20225,9.914674741926692
2020-12-28,19652,9.885934393288538
2021-01-04,18974,9.850824899952823
2021-01-11,18187,9.808462332127018
2021-01-18,17287,9.757710052922787
2021-01-25,16268,9.696955267027116
2021-02-01,15126,9.624170396415975
2021-02-08,13868,9.537339306804913
2021-02-15,12542,9.436838291102966
2021-02-22,11209,9.324472306021095
2021-03-01,9928,9.203114326884442
2021-03-08,8749,9.076694687106265
2021-03-15,7680,8.946374826141717
2021-03-22,6716,8.812248018197431
2021-03-29,5856,8.675222055641148
2021-04-05,5096,8.536211197252
2021-04-12,4432,8.39660622842712
2021-04-19,3862,8.258940462988459
2021-04-26,3382,8.126222529458525
2021-05-03,2989,8.002694162283937
2021-05-10,2681,7.893945138235959
2021-05-17,2453,7.8050670442584895
2021-05-24,2304,7.742402021815782
2021-05-31,2229,7.709308333385869
2021-06-07,2225,7.707512194600341
2021-06-14,2290,7.736307096548285
2021-06-21,2420,7.791522819150732
2021-06-28,2613,7.868254265520613
2021-07-05,2864,7.9599745280805365
2021-07-12,3171,8.061802274538348
2021-07-19,3530,8.169053149927343
2021-07-26,3939,8.278682162970906
2021-08-02,4395,8.388222810119277
2021-08-09,4894,8.495765244002618
2021-08-16,5432,8.600062669238532
2021-08-23,6008,8.700847193443972
2021-08-30,6617,8.797397374012059
2021-09-06,7257,8.889721799278137
2021-09-13,7925,8.977777598745481
2021-09-20,8617,9.061492275239766
2021-09-27,9330,9.140990293841389
